,Actif_1,Actif_2,Actif_3,Actif_4,Actif_5
19469,36,16,16,12,20
19470,36,16,16,16,16
19471,36,16,16,20,12
19472,36,16,16,24,8
19473,36,16,16,28,4
19474,36,16,16,32,0
19475,36,16,20,0,28
19476,36,16,20,4,24
19477,36,16,20,8,20
19478,36,16,20,12,16
19479,36,16,20,16,12
19480,36,16,20,20,8
19481,36,16,20,24,4
19482,36,16,20,28,0
19483,36,16,24,0,24
19484,36,16,24,4,20
19485,36,16,24,8,16
19486,36,16,24,12,12
19487,36,16,24,16,8
19488,36,16,24,20,4
19489,36,16,24,24,0
19490,36,16,28,0,20
19491,36,16,28,4,16
19492,36,16,28,8,12
19493,36,16,28,12,8
19494,36,16,28,16,4
19495,36,16,28,20,0
19496,36,16,32,0,16
19497,36,16,32,4,12
19498,36,16,32,8,8
19499,36,16,32,12,4
19500,36,16,32,16,0
19501,36,16,36,0,12
19502,36,16,36,4,8
19503,36,16,36,8,4
19504,36,16,36,12,0
19505,36,16,40,0,8
19506,36,16,40,4,4
19507,36,16,40,8,0
19508,36,16,44,0,4
19509,36,16,44,4,0
19510,36,16,48,0,0
19511,36,20,0,0,44
19512,36,20,0,4,40
19513,36,20,0,8,36
19514,36,20,0,12,32
19515,36,20,0,16,28
19516,36,20,0,20,24
19517,36,20,0,24,20
19518,36,20,0,28,16
19519,36,20,0,32,12
19520,36,20,0,36,8
19521,36,20,0,40,4
19522,36,20,0,44,0
19523,36,20,4,0,40
19524,36,20,4,4,36
19525,36,20,4,8,32
19526,36,20,4,12,28
19527,36,20,4,16,24
19528,36,20,4,20,20
19529,36,20,4,24,16
19530,36,20,4,28,12
19531,36,20,4,32,8
19532,36,20,4,36,4
19533,36,20,4,40,0
19534,36,20,8,0,36
19535,36,20,8,4,32
19536,36,20,8,8,28
19537,36,20,8,12,24
19538,36,20,8,16,20
19539,36,20,8,20,16
19540,36,20,8,24,12
19541,36,20,8,28,8
19542,36,20,8,32,4
19543,36,20,8,36,0
19544,36,20,12,0,32
19545,36,20,12,4,28
19546,36,20,12,8,24
19547,36,20,12,12,20
19548,36,20,12,16,16
19549,36,20,12,20,12
19550,36,20,12,24,8
19551,36,20,12,28,4
19552,36,20,12,32,0
19553,36,20,16,0,28
19554,36,20,16,4,24
19555,36,20,16,8,20
19556,36,20,16,12,16
19557,36,20,16,16,12
19558,36,20,16,20,8
19559,36,20,16,24,4
19560,36,20,16,28,0
19561,36,20,20,0,24
19562,36,20,20,4,20
19563,36,20,20,8,16
19564,36,20,20,12,12
19565,36,20,20,16,8
19566,36,20,20,20,4
19567,36,20,20,24,0
19568,36,20,24,0,20
19569,36,20,24,4,16
19570,36,20,24,8,12
19571,36,20,24,12,8
19572,36,20,24,16,4
19573,36,20,24,20,0
19574,36,20,28,0,16
19575,36,20,28,4,12
19576,36,20,28,8,8
19577,36,20,28,12,4
19578,36,20,28,16,0
19579,36,20,32,0,12
19580,36,20,32,4,8
19581,36,20,32,8,4
19582,36,20,32,12,0
19583,36,20,36,0,8
19584,36,20,36,4,4
19585,36,20,36,8,0
19586,36,20,40,0,4
19587,36,20,40,4,0
19588,36,20,44,0,0
19589,36,24,0,0,40
19590,36,24,0,4,36
19591,36,24,0,8,32
19592,36,24,0,12,28
19593,36,24,0,16,24
19594,36,24,0,20,20
19595,36,24,0,24,16
19596,36,24,0,28,12
19597,36,24,0,32,8
19598,36,24,0,36,4
19599,36,24,0,40,0
19600,36,24,4,0,36
19601,36,24,4,4,32
19602,36,24,4,8,28
19603,36,24,4,12,24
19604,36,24,4,16,20
19605,36,24,4,20,16
19606,36,24,4,24,12
19607,36,24,4,28,8
19608,36,24,4,32,4
19609,36,24,4,36,0
19610,36,24,8,0,32
19611,36,24,8,4,28
19612,36,24,8,8,24
19613,36,24,8,12,20
19614,36,24,8,16,16
19615,36,24,8,20,12
19616,36,24,8,24,8
19617,36,24,8,28,4
19618,36,24,8,32,0
19619,36,24,12,0,28
19620,36,24,12,4,24
19621,36,24,12,8,20
19622,36,24,12,12,16
19623,36,24,12,16,12
19624,36,24,12,20,8
19625,36,24,12,24,4
19626,36,24,12,28,0
19627,36,24,16,0,24
19628,36,24,16,4,20
19629,36,24,16,8,16
19630,36,24,16,12,12
19631,36,24,16,16,8
19632,36,24,16,20,4
19633,36,24,16,24,0
19634,36,24,20,0,20
19635,36,24,20,4,16
19636,36,24,20,8,12
19637,36,24,20,12,8
19638,36,24,20,16,4
19639,36,24,20,20,0
19640,36,24,24,0,16
19641,36,24,24,4,12
19642,36,24,24,8,8
19643,36,24,24,12,4
19644,36,24,24,16,0
19645,36,24,28,0,12
19646,36,24,28,4,8
19647,36,24,28,8,4
19648,36,24,28,12,0
19649,36,24,32,0,8
19650,36,24,32,4,4
19651,36,24,32,8,0
19652,36,24,36,0,4
19653,36,24,36,4,0
19654,36,24,40,0,0
19655,36,28,0,0,36
19656,36,28,0,4,32
19657,36,28,0,8,28
19658,36,28,0,12,24
19659,36,28,0,16,20
19660,36,28,0,20,16
19661,36,28,0,24,12
19662,36,28,0,28,8
19663,36,28,0,32,4
19664,36,28,0,36,0
19665,36,28,4,0,32
19666,36,28,4,4,28
19667,36,28,4,8,24
19668,36,28,4,12,20
19669,36,28,4,16,16
19670,36,28,4,20,12
19671,36,28,4,24,8
19672,36,28,4,28,4
19673,36,28,4,32,0
19674,36,28,8,0,28
19675,36,28,8,4,24
19676,36,28,8,8,20
19677,36,28,8,12,16
19678,36,28,8,16,12
19679,36,28,8,20,8
19680,36,28,8,24,4
19681,36,28,8,28,0
19682,36,28,12,0,24
19683,36,28,12,4,20
19684,36,28,12,8,16
19685,36,28,12,12,12
19686,36,28,12,16,8
19687,36,28,12,20,4
19688,36,28,12,24,0
19689,36,28,16,0,20
19690,36,28,16,4,16
19691,36,28,16,8,12
19692,36,28,16,12,8
19693,36,28,16,16,4
19694,36,28,16,20,0
19695,36,28,20,0,16
19696,36,28,20,4,12
19697,36,28,20,8,8
19698,36,28,20,12,4
19699,36,28,20,16,0
19700,36,28,24,0,12
19701,36,28,24,4,8
19702,36,28,24,8,4
19703,36,28,24,12,0
19704,36,28,28,0,8
19705,36,28,28,4,4
19706,36,28,28,8,0
19707,36,28,32,0,4
19708,36,28,32,4,0
19709,36,28,36,0,0
19710,36,32,0,0,32
19711,36,32,0,4,28
19712,36,32,0,8,24
19713,36,32,0,12,20
19714,36,32,0,16,16
19715,36,32,0,20,12
19716,36,32,0,24,8
19717,36,32,0,28,4
19718,36,32,0,32,0
19719,36,32,4,0,28
19720,36,32,4,4,24
19721,36,32,4,8,20
19722,36,32,4,12,16
19723,36,32,4,16,12
19724,36,32,4,20,8
19725,36,32,4,24,4
19726,36,32,4,28,0
19727,36,32,8,0,24
19728,36,32,8,4,20
19729,36,32,8,8,16
19730,36,32,8,12,12
19731,36,32,8,16,8
19732,36,32,8,20,4
19733,36,32,8,24,0
19734,36,32,12,0,20
19735,36,32,12,4,16
19736,36,32,12,8,12
19737,36,32,12,12,8
19738,36,32,12,16,4
19739,36,32,12,20,0
19740,36,32,16,0,16
19741,36,32,16,4,12
19742,36,32,16,8,8
19743,36,32,16,12,4
19744,36,32,16,16,0
19745,36,32,20,0,12
19746,36,32,20,4,8
19747,36,32,20,8,4
19748,36,32,20,12,0
19749,36,32,24,0,8
19750,36,32,24,4,4
19751,36,32,24,8,0
19752,36,32,28,0,4
19753,36,32,28,4,0
19754,36,32,32,0,0
19755,36,36,0,0,28
19756,36,36,0,4,24
19757,36,36,0,8,20
19758,36,36,0,12,16
19759,36,36,0,16,12
19760,36,36,0,20,8
19761,36,36,0,24,4
19762,36,36,0,28,0
19763,36,36,4,0,24
19764,36,36,4,4,20
19765,36,36,4,8,16
19766,36,36,4,12,12
19767,36,36,4,16,8
19768,36,36,4,20,4
19769,36,36,4,24,0
19770,36,36,8,0,20
19771,36,36,8,4,16
19772,36,36,8,8,12
19773,36,36,8,12,8
19774,36,36,8,16,4
19775,36,36,8,20,0
19776,36,36,12,0,16
19777,36,36,12,4,12
19778,36,36,12,8,8
19779,36,36,12,12,4
19780,36,36,12,16,0
19781,36,36,16,0,12
19782,36,36,16,4,8
19783,36,36,16,8,4
19784,36,36,16,12,0
19785,36,36,20,0,8
19786,36,36,20,4,4
19787,36,36,20,8,0
19788,36,36,24,0,4
19789,36,36,24,4,0
19790,36,36,28,0,0
19791,36,40,0,0,24
19792,36,40,0,4,20
19793,36,40,0,8,16
19794,36,40,0,12,12
19795,36,40,0,16,8
19796,36,40,0,20,4
19797,36,40,0,24,0
19798,36,40,4,0,20
19799,36,40,4,4,16
19800,36,40,4,8,12
19801,36,40,4,12,8
19802,36,40,4,16,4
19803,36,40,4,20,0
19804,36,40,8,0,16
19805,36,40,8,4,12
19806,36,40,8,8,8
19807,36,40,8,12,4
19808,36,40,8,16,0
19809,36,40,12,0,12
19810,36,40,12,4,8
19811,36,40,12,8,4
19812,36,40,12,12,0
19813,36,40,16,0,8
19814,36,40,16,4,4
19815,36,40,16,8,0
19816,36,40,20,0,4
19817,36,40,20,4,0
19818,36,40,24,0,0
19819,36,44,0,0,20
19820,36,44,0,4,16
19821,36,44,0,8,12
19822,36,44,0,12,8
19823,36,44,0,16,4
19824,36,44,0,20,0
19825,36,44,4,0,16
19826,36,44,4,4,12
19827,36,44,4,8,8
19828,36,44,4,12,4
19829,36,44,4,16,0
19830,36,44,8,0,12
19831,36,44,8,4,8
19832,36,44,8,8,4
19833,36,44,8,12,0
19834,36,44,12,0,8
19835,36,44,12,4,4
19836,36,44,12,8,0
19837,36,44,16,0,4
19838,36,44,16,4,0
19839,36,44,20,0,0
19840,36,48,0,0,16
19841,36,48,0,4,12
19842,36,48,0,8,8
19843,36,48,0,12,4
19844,36,48,0,16,0
19845,36,48,4,0,12
19846,36,48,4,4,8
19847,36,48,4,8,4
19848,36,48,4,12,0
19849,36,48,8,0,8
19850,36,48,8,4,4
19851,36,48,8,8,0
19852,36,48,12,0,4
19853,36,48,12,4,0
19854,36,48,16,0,0
19855,36,52,0,0,12
19856,36,52,0,4,8
19857,36,52,0,8,4
19858,36,52,0,12,0
19859,36,52,4,0,8
19860,36,52,4,4,4
19861,36,52,4,8,0
19862,36,52,8,0,4
19863,36,52,8,4,0
19864,36,52,12,0,0
19865,36,56,0,0,8
19866,36,56,0,4,4
19867,36,56,0,8,0
19868,36,56,4,0,4
19869,36,56,4,4,0
19870,36,56,8,0,0
19871,36,60,0,0,4
19872,36,60,0,4,0
19873,36,60,4,0,0
19874,36,64,0,0,0
19875,40,0,0,0,60
19876,40,0,0,4,56
19877,40,0,0,8,52
19878,40,0,0,12,48
19879,40,0,0,16,44
19880,40,0,0,20,40
19881,40,0,0,24,36
19882,40,0,0,28,32
19883,40,0,0,32,28
19884,40,0,0,36,24
19885,40,0,0,40,20
19886,40,0,0,44,16
19887,40,0,0,48,12
19888,40,0,0,52,8
19889,40,0,0,56,4
19890,40,0,0,60,0
19891,40,0,4,0,56
19892,40,0,4,4,52
19893,40,0,4,8,48
19894,40,0,4,12,44
19895,40,0,4,16,40
19896,40,0,4,20,36
19897,40,0,4,24,32
19898,40,0,4,28,28
19899,40,0,4,32,24
19900,40,0,4,36,20
19901,40,0,4,40,16
19902,40,0,4,44,12
19903,40,0,4,48,8
19904,40,0,4,52,4
19905,40,0,4,56,0
19906,40,0,8,0,52
19907,40,0,8,4,48
19908,40,0,8,8,44
19909,40,0,8,12,40
19910,40,0,8,16,36
19911,40,0,8,20,32
19912,40,0,8,24,28
19913,40,0,8,28,24
19914,40,0,8,32,20
19915,40,0,8,36,16
19916,40,0,8,40,12
19917,40,0,8,44,8
19918,40,0,8,48,4
19919,40,0,8,52,0
19920,40,0,12,0,48
19921,40,0,12,4,44
19922,40,0,12,8,40
19923,40,0,12,12,36
19924,40,0,12,16,32
19925,40,0,12,20,28
19926,40,0,12,24,24
19927,40,0,12,28,20
19928,40,0,12,32,16
19929,40,0,12,36,12
19930,40,0,12,40,8
19931,40,0,12,44,4
19932,40,0,12,48,0
19933,40,0,16,0,44
19934,40,0,16,4,40
19935,40,0,16,8,36
19936,40,0,16,12,32
19937,40,0,16,16,28
19938,40,0,16,20,24
19939,40,0,16,24,20
19940,40,0,16,28,16
19941,40,0,16,32,12
19942,40,0,16,36,8
19943,40,0,16,40,4
19944,40,0,16,44,0
19945,40,0,20,0,40
19946,40,0,20,4,36
19947,40,0,20,8,32
19948,40,0,20,12,28
19949,40,0,20,16,24
19950,40,0,20,20,20
19951,40,0,20,24,16
19952,40,0,20,28,12
19953,40,0,20,32,8
19954,40,0,20,36,4
19955,40,0,20,40,0
19956,40,0,24,0,36
19957,40,0,24,4,32
19958,40,0,24,8,28
19959,40,0,24,12,24
19960,40,0,24,16,20
19961,40,0,24,20,16
19962,40,0,24,24,12
19963,40,0,24,28,8
19964,40,0,24,32,4
19965,40,0,24,36,0
19966,40,0,28,0,32
19967,40,0,28,4,28
19968,40,0,28,8,24
19969,40,0,28,12,20
19970,40,0,28,16,16
19971,40,0,28,20,12
19972,40,0,28,24,8
19973,40,0,28,28,4
19974,40,0,28,32,0
19975,40,0,32,0,28
19976,40,0,32,4,24
19977,40,0,32,8,20
19978,40,0,32,12,16
19979,40,0,32,16,12
19980,40,0,32,20,8
19981,40,0,32,24,4
19982,40,0,32,28,0
19983,40,0,36,0,24
19984,40,0,36,4,20
19985,40,0,36,8,16
19986,40,0,36,12,12
19987,40,0,36,16,8
19988,40,0,36,20,4
19989,40,0,36,24,0
19990,40,0,40,0,20
19991,40,0,40,4,16
19992,40,0,40,8,12
19993,40,0,40,12,8
19994,40,0,40,16,4
19995,40,0,40,20,0
19996,40,0,44,0,16
19997,40,0,44,4,12
19998,40,0,44,8,8
19999,40,0,44,12,4
20000,40,0,44,16,0
20001,40,0,48,0,12
20002,40,0,48,4,8
20003,40,0,48,8,4
20004,40,0,48,12,0
20005,40,0,52,0,8
20006,40,0,52,4,4
20007,40,0,52,8,0
20008,40,0,56,0,4
20009,40,0,56,4,0
20010,40,0,60,0,0
20011,40,4,0,0,56
20012,40,4,0,4,52
20013,40,4,0,8,48
20014,40,4,0,12,44
20015,40,4,0,16,40
20016,40,4,0,20,36
20017,40,4,0,24,32
20018,40,4,0,28,28
20019,40,4,0,32,24
20020,40,4,0,36,20
20021,40,4,0,40,16
20022,40,4,0,44,12
20023,40,4,0,48,8
20024,40,4,0,52,4
20025,40,4,0,56,0
20026,40,4,4,0,52
20027,40,4,4,4,48
20028,40,4,4,8,44
20029,40,4,4,12,40
20030,40,4,4,16,36
20031,40,4,4,20,32
20032,40,4,4,24,28
20033,40,4,4,28,24
20034,40,4,4,32,20
20035,40,4,4,36,16
20036,40,4,4,40,12
20037,40,4,4,44,8
20038,40,4,4,48,4
20039,40,4,4,52,0
20040,40,4,8,0,48
20041,40,4,8,4,44
20042,40,4,8,8,40
20043,40,4,8,12,36
20044,40,4,8,16,32
20045,40,4,8,20,28
20046,40,4,8,24,24
20047,40,4,8,28,20
20048,40,4,8,32,16
20049,40,4,8,36,12
20050,40,4,8,40,8
20051,40,4,8,44,4
20052,40,4,8,48,0
20053,40,4,12,0,44
20054,40,4,12,4,40
20055,40,4,12,8,36
20056,40,4,12,12,32
20057,40,4,12,16,28
20058,40,4,12,20,24
20059,40,4,12,24,20
20060,40,4,12,28,16
20061,40,4,12,32,12
20062,40,4,12,36,8
20063,40,4,12,40,4
20064,40,4,12,44,0
20065,40,4,16,0,40
20066,40,4,16,4,36
20067,40,4,16,8,32
20068,40,4,16,12,28
20069,40,4,16,16,24
20070,40,4,16,20,20
20071,40,4,16,24,16
20072,40,4,16,28,12
20073,40,4,16,32,8
20074,40,4,16,36,4
20075,40,4,16,40,0
20076,40,4,20,0,36
20077,40,4,20,4,32
20078,40,4,20,8,28
20079,40,4,20,12,24
20080,40,4,20,16,20
20081,40,4,20,20,16
20082,40,4,20,24,12
20083,40,4,20,28,8
20084,40,4,20,32,4
20085,40,4,20,36,0
20086,40,4,24,0,32
20087,40,4,24,4,28
20088,40,4,24,8,24
20089,40,4,24,12,20
20090,40,4,24,16,16
20091,40,4,24,20,12
20092,40,4,24,24,8
20093,40,4,24,28,4
20094,40,4,24,32,0
20095,40,4,28,0,28
20096,40,4,28,4,24
20097,40,4,28,8,20
20098,40,4,28,12,16
20099,40,4,28,16,12
20100,40,4,28,20,8
20101,40,4,28,24,4
20102,40,4,28,28,0
20103,40,4,32,0,24
20104,40,4,32,4,20
20105,40,4,32,8,16
20106,40,4,32,12,12
20107,40,4,32,16,8
20108,40,4,32,20,4
20109,40,4,32,24,0
20110,40,4,36,0,20
20111,40,4,36,4,16
20112,40,4,36,8,12
20113,40,4,36,12,8
20114,40,4,36,16,4
20115,40,4,36,20,0
20116,40,4,40,0,16
20117,40,4,40,4,12
20118,40,4,40,8,8
20119,40,4,40,12,4
20120,40,4,40,16,0
20121,40,4,44,0,12
20122,40,4,44,4,8
20123,40,4,44,8,4
20124,40,4,44,12,0
20125,40,4,48,0,8
20126,40,4,48,4,4
20127,40,4,48,8,0
20128,40,4,52,0,4
20129,40,4,52,4,0
20130,40,4,56,0,0
20131,40,8,0,0,52
20132,40,8,0,4,48
20133,40,8,0,8,44
20134,40,8,0,12,40
20135,40,8,0,16,36
20136,40,8,0,20,32
20137,40,8,0,24,28
20138,40,8,0,28,24
20139,40,8,0,32,20
20140,40,8,0,36,16
20141,40,8,0,40,12
20142,40,8,0,44,8
20143,40,8,0,48,4
20144,40,8,0,52,0
20145,40,8,4,0,48
20146,40,8,4,4,44
20147,40,8,4,8,40
20148,40,8,4,12,36
20149,40,8,4,16,32
20150,40,8,4,20,28
20151,40,8,4,24,24
20152,40,8,4,28,20
20153,40,8,4,32,16
20154,40,8,4,36,12
20155,40,8,4,40,8
20156,40,8,4,44,4
20157,40,8,4,48,0
20158,40,8,8,0,44
20159,40,8,8,4,40
20160,40,8,8,8,36
20161,40,8,8,12,32
20162,40,8,8,16,28
20163,40,8,8,20,24
20164,40,8,8,24,20
20165,40,8,8,28,16
20166,40,8,8,32,12
20167,40,8,8,36,8
20168,40,8,8,40,4
20169,40,8,8,44,0
20170,40,8,12,0,40
20171,40,8,12,4,36
20172,40,8,12,8,32
20173,40,8,12,12,28
20174,40,8,12,16,24
20175,40,8,12,20,20
20176,40,8,12,24,16
20177,40,8,12,28,12
20178,40,8,12,32,8
20179,40,8,12,36,4
20180,40,8,12,40,0
20181,40,8,16,0,36
20182,40,8,16,4,32
20183,40,8,16,8,28
20184,40,8,16,12,24
20185,40,8,16,16,20
20186,40,8,16,20,16
20187,40,8,16,24,12
20188,40,8,16,28,8
20189,40,8,16,32,4
20190,40,8,16,36,0
20191,40,8,20,0,32
20192,40,8,20,4,28
20193,40,8,20,8,24
20194,40,8,20,12,20
20195,40,8,20,16,16
20196,40,8,20,20,12
20197,40,8,20,24,8
20198,40,8,20,28,4
20199,40,8,20,32,0
20200,40,8,24,0,28
20201,40,8,24,4,24
20202,40,8,24,8,20
20203,40,8,24,12,16
20204,40,8,24,16,12
20205,40,8,24,20,8
20206,40,8,24,24,4
20207,40,8,24,28,0
20208,40,8,28,0,24
20209,40,8,28,4,20
20210,40,8,28,8,16
20211,40,8,28,12,12
20212,40,8,28,16,8
20213,40,8,28,20,4
20214,40,8,28,24,0
20215,40,8,32,0,20
20216,40,8,32,4,16
20217,40,8,32,8,12
20218,40,8,32,12,8
20219,40,8,32,16,4
20220,40,8,32,20,0
20221,40,8,36,0,16
20222,40,8,36,4,12
20223,40,8,36,8,8
20224,40,8,36,12,4
20225,40,8,36,16,0
20226,40,8,40,0,12
20227,40,8,40,4,8
20228,40,8,40,8,4
20229,40,8,40,12,0
20230,40,8,44,0,8
20231,40,8,44,4,4
20232,40,8,44,8,0
20233,40,8,48,0,4
20234,40,8,48,4,0
20235,40,8,52,0,0
20236,40,12,0,0,48
20237,40,12,0,4,44
20238,40,12,0,8,40
20239,40,12,0,12,36
20240,40,12,0,16,32
20241,40,12,0,20,28
20242,40,12,0,24,24
20243,40,12,0,28,20
20244,40,12,0,32,16
20245,40,12,0,36,12
20246,40,12,0,40,8
20247,40,12,0,44,4
20248,40,12,0,48,0
20249,40,12,4,0,44
20250,40,12,4,4,40
20251,40,12,4,8,36
20252,40,12,4,12,32
20253,40,12,4,16,28
20254,40,12,4,20,24
20255,40,12,4,24,20
20256,40,12,4,28,16
20257,40,12,4,32,12
20258,40,12,4,36,8
20259,40,12,4,40,4
20260,40,12,4,44,0
20261,40,12,8,0,40
20262,40,12,8,4,36
20263,40,12,8,8,32
20264,40,12,8,12,28
20265,40,12,8,16,24
20266,40,12,8,20,20
20267,40,12,8,24,16
20268,40,12,8,28,12
20269,40,12,8,32,8
20270,40,12,8,36,4
20271,40,12,8,40,0
20272,40,12,12,0,36
20273,40,12,12,4,32
20274,40,12,12,8,28
20275,40,12,12,12,24
20276,40,12,12,16,20
20277,40,12,12,20,16
20278,40,12,12,24,12
20279,40,12,12,28,8
20280,40,12,12,32,4
20281,40,12,12,36,0
20282,40,12,16,0,32
20283,40,12,16,4,28
20284,40,12,16,8,24
20285,40,12,16,12,20
20286,40,12,16,16,16
20287,40,12,16,20,12
20288,40,12,16,24,8
20289,40,12,16,28,4
20290,40,12,16,32,0
20291,40,12,20,0,28
20292,40,12,20,4,24
20293,40,12,20,8,20
20294,40,12,20,12,16
20295,40,12,20,16,12
20296,40,12,20,20,8
20297,40,12,20,24,4
20298,40,12,20,28,0
20299,40,12,24,0,24
20300,40,12,24,4,20
20301,40,12,24,8,16
20302,40,12,24,12,12
20303,40,12,24,16,8
20304,40,12,24,20,4
20305,40,12,24,24,0
20306,40,12,28,0,20
20307,40,12,28,4,16
20308,40,12,28,8,12
20309,40,12,28,12,8
20310,40,12,28,16,4
20311,40,12,28,20,0
20312,40,12,32,0,16
20313,40,12,32,4,12
20314,40,12,32,8,8
20315,40,12,32,12,4
20316,40,12,32,16,0
20317,40,12,36,0,12
20318,40,12,36,4,8
20319,40,12,36,8,4
20320,40,12,36,12,0
20321,40,12,40,0,8
20322,40,12,40,4,4
20323,40,12,40,8,0
20324,40,12,44,0,4
20325,40,12,44,4,0
20326,40,12,48,0,0
20327,40,16,0,0,44
20328,40,16,0,4,40
20329,40,16,0,8,36
20330,40,16,0,12,32
20331,40,16,0,16,28
20332,40,16,0,20,24
20333,40,16,0,24,20
20334,40,16,0,28,16
20335,40,16,0,32,12
20336,40,16,0,36,8
20337,40,16,0,40,4
20338,40,16,0,44,0
20339,40,16,4,0,40
20340,40,16,4,4,36
20341,40,16,4,8,32
20342,40,16,4,12,28
20343,40,16,4,16,24
20344,40,16,4,20,20
20345,40,16,4,24,16
20346,40,16,4,28,12
20347,40,16,4,32,8
20348,40,16,4,36,4
20349,40,16,4,40,0
20350,40,16,8,0,36
20351,40,16,8,4,32
20352,40,16,8,8,28
20353,40,16,8,12,24
20354,40,16,8,16,20
20355,40,16,8,20,16
20356,40,16,8,24,12
20357,40,16,8,28,8
20358,40,16,8,32,4
20359,40,16,8,36,0
20360,40,16,12,0,32
20361,40,16,12,4,28
20362,40,16,12,8,24
20363,40,16,12,12,20
20364,40,16,12,16,16
20365,40,16,12,20,12
20366,40,16,12,24,8
20367,40,16,12,28,4
20368,40,16,12,32,0
20369,40,16,16,0,28
20370,40,16,16,4,24
20371,40,16,16,8,20
20372,40,16,16,12,16
20373,40,16,16,16,12
20374,40,16,16,20,8
20375,40,16,16,24,4
20376,40,16,16,28,0
20377,40,16,20,0,24
20378,40,16,20,4,20
20379,40,16,20,8,16
20380,40,16,20,12,12
20381,40,16,20,16,8
20382,40,16,20,20,4
20383,40,16,20,24,0
20384,40,16,24,0,20
20385,40,16,24,4,16
20386,40,16,24,8,12
20387,40,16,24,12,8
20388,40,16,24,16,4
20389,40,16,24,20,0
20390,40,16,28,0,16
20391,40,16,28,4,12
20392,40,16,28,8,8
20393,40,16,28,12,4
20394,40,16,28,16,0
20395,40,16,32,0,12
20396,40,16,32,4,8
20397,40,16,32,8,4
20398,40,16,32,12,0
20399,40,16,36,0,8
20400,40,16,36,4,4
20401,40,16,36,8,0
20402,40,16,40,0,4
20403,40,16,40,4,0
20404,40,16,44,0,0
20405,40,20,0,0,40
20406,40,20,0,4,36
20407,40,20,0,8,32
20408,40,20,0,12,28
20409,40,20,0,16,24
20410,40,20,0,20,20
20411,40,20,0,24,16
20412,40,20,0,28,12
20413,40,20,0,32,8
20414,40,20,0,36,4
20415,40,20,0,40,0
20416,40,20,4,0,36
20417,40,20,4,4,32
20418,40,20,4,8,28
20419,40,20,4,12,24
20420,40,20,4,16,20
20421,40,20,4,20,16
20422,40,20,4,24,12
20423,40,20,4,28,8
20424,40,20,4,32,4
20425,40,20,4,36,0
20426,40,20,8,0,32
20427,40,20,8,4,28
20428,40,20,8,8,24
20429,40,20,8,12,20
20430,40,20,8,16,16
20431,40,20,8,20,12
20432,40,20,8,24,8
20433,40,20,8,28,4
20434,40,20,8,32,0
20435,40,20,12,0,28
20436,40,20,12,4,24
20437,40,20,12,8,20
20438,40,20,12,12,16
20439,40,20,12,16,12
20440,40,20,12,20,8
20441,40,20,12,24,4
20442,40,20,12,28,0
20443,40,20,16,0,24
20444,40,20,16,4,20
20445,40,20,16,8,16
20446,40,20,16,12,12
20447,40,20,16,16,8
20448,40,20,16,20,4
20449,40,20,16,24,0
20450,40,20,20,0,20
20451,40,20,20,4,16
20452,40,20,20,8,12
20453,40,20,20,12,8
20454,40,20,20,16,4
20455,40,20,20,20,0
20456,40,20,24,0,16
20457,40,20,24,4,12
20458,40,20,24,8,8
20459,40,20,24,12,4
20460,40,20,24,16,0
20461,40,20,28,0,12
20462,40,20,28,4,8
20463,40,20,28,8,4
20464,40,20,28,12,0
20465,40,20,32,0,8
20466,40,20,32,4,4
20467,40,20,32,8,0
20468,40,20,36,0,4
20469,40,20,36,4,0
20470,40,20,40,0,0
20471,40,24,0,0,36
20472,40,24,0,4,32
20473,40,24,0,8,28
20474,40,24,0,12,24
20475,40,24,0,16,20
20476,40,24,0,20,16
20477,40,24,0,24,12
20478,40,24,0,28,8
20479,40,24,0,32,4
20480,40,24,0,36,0
20481,40,24,4,0,32
20482,40,24,4,4,28
20483,40,24,4,8,24
20484,40,24,4,12,20
20485,40,24,4,16,16
20486,40,24,4,20,12
20487,40,24,4,24,8
20488,40,24,4,28,4
20489,40,24,4,32,0
20490,40,24,8,0,28
20491,40,24,8,4,24
20492,40,24,8,8,20
20493,40,24,8,12,16
20494,40,24,8,16,12
20495,40,24,8,20,8
20496,40,24,8,24,4
20497,40,24,8,28,0
20498,40,24,12,0,24
20499,40,24,12,4,20
20500,40,24,12,8,16
20501,40,24,12,12,12
20502,40,24,12,16,8
20503,40,24,12,20,4
20504,40,24,12,24,0
20505,40,24,16,0,20
20506,40,24,16,4,16
20507,40,24,16,8,12
20508,40,24,16,12,8
20509,40,24,16,16,4
20510,40,24,16,20,0
20511,40,24,20,0,16
20512,40,24,20,4,12
20513,40,24,20,8,8
20514,40,24,20,12,4
20515,40,24,20,16,0
20516,40,24,24,0,12
20517,40,24,24,4,8
20518,40,24,24,8,4
20519,40,24,24,12,0
20520,40,24,28,0,8
20521,40,24,28,4,4
20522,40,24,28,8,0
20523,40,24,32,0,4
20524,40,24,32,4,0
20525,40,24,36,0,0
20526,40,28,0,0,32
20527,40,28,0,4,28
20528,40,28,0,8,24
20529,40,28,0,12,20
20530,40,28,0,16,16
20531,40,28,0,20,12
20532,40,28,0,24,8
20533,40,28,0,28,4
20534,40,28,0,32,0
20535,40,28,4,0,28
20536,40,28,4,4,24
20537,40,28,4,8,20
20538,40,28,4,12,16
20539,40,28,4,16,12
20540,40,28,4,20,8
20541,40,28,4,24,4
20542,40,28,4,28,0
